tconst,titleType,averageRating,numVotes
tt0038182,movie,6.7,4389
tt0038190,movie,8.0,8430
tt0038213,movie,7.3,2381
tt0038235,movie,6.9,4091
tt0038256,movie,6.6,2719
tt0038259,movie,6.6,6897
tt0038260,movie,6.8,2498
tt0038268,movie,6.0,2720
tt0038279,movie,6.9,3074
tt0038300,movie,6.8,3198
tt0038303,movie,7.0,2647
tt0038338,movie,6.5,3016
tt0038343,movie,6.8,4383
tt0038348,movie,7.9,28161
tt0038355,movie,7.9,90675
tt0038360,movie,6.9,3967
tt0038363,movie,7.0,8062
tt0038369,movie,7.1,9684
tt0038390,movie,6.2,3151
tt0038395,movie,6.9,2663
tt0038409,movie,6.4,2666
tt0038417,movie,6.6,3458
tt0038419,movie,7.4,4125
tt0038453,movie,7.1,5236
tt0038455,movie,7.1,5708
tt0038458,movie,6.8,2139
tt0038461,movie,7.0,4140
tt0038462,movie,6.8,2202
tt0038492,movie,6.9,5419
tt0038494,movie,6.8,6940
tt0038499,movie,6.7,9519
tt0038559,movie,7.6,35426
tt0038574,movie,7.8,26474
tt0038577,movie,7.4,5635
tt0038589,movie,7.0,4879
tt0038622,movie,7.3,4968
tt0038650,movie,8.6,500438
tt0038669,movie,7.7,23708
tt0038675,movie,6.4,3514
tt0038687,movie,7.4,2028
tt0038700,movie,7.1,3070
tt0038718,movie,6.1,4976
tt0038733,movie,8.0,25073
tt0038762,movie,7.7,25825
tt0038769,movie,7.4,2553
tt0038776,movie,6.1,3215
tt0038777,movie,6.9,7502
tt0038787,movie,7.9,107518
tt0038823,movie,7.6,9593
tt0038824,movie,7.9,2590
tt0038854,movie,7.4,22965
tt0038873,movie,7.3,6823
tt0038890,movie,8.0,29104
tt0038913,movie,8.0,8152
tt0038924,movie,6.7,2386
tt0038934,movie,5.2,3044
tt0038937,movie,6.2,3320
tt0038965,movie,7.0,3529
tt0038969,movie,6.9,15288
tt0038975,movie,7.3,11304
tt0038984,movie,7.2,4107
tt0038988,movie,7.4,11137
tt0038990,movie,6.5,2470
tt0038991,movie,7.3,28777
tt0039011,movie,6.1,2449
tt0039017,movie,6.7,6955
tt0039029,movie,7.0,2566
tt0039035,movie,6.3,2718
tt0039037,movie,7.5,3690
tt0039040,movie,7.6,3032
tt0039041,movie,7.3,2999
tt0039066,movie,6.5,3558
tt0039080,movie,7.2,2840
tt0039090,movie,7.1,3985
tt0039111,movie,7.2,6479
tt0039116,movie,6.4,3645
tt0039152,movie,6.8,6699
tt0039169,movie,7.2,9637
tt0039190,movie,7.6,20944
tt0039192,movie,7.7,27817
tt0039204,movie,7.6,5375
tt0039208,movie,7.2,5070
tt0039211,movie,7.2,6117
tt0039220,movie,7.3,6845
tt0039224,movie,7.6,11591
tt0039226,movie,6.8,2160
tt0039243,movie,6.8,2234
tt0039286,movie,7.3,9733
tt0039294,movie,6.8,3041
tt0039302,movie,7.5,22166
tt0039305,movie,7.1,8814
tt0039313,movie,6.8,2622
tt0039335,movie,7.0,3993
tt0039349,movie,6.9,3079
tt0039370,movie,7.2,2898
tt0039396,movie,6.9,2314
tt0039402,movie,6.3,2592
tt0039404,movie,6.4,9452
tt0039416,movie,7.2,17816
tt0039417,movie,7.8,13761
tt0039420,movie,7.8,20946
tt0039431,movie,6.7,2826
tt0039482,movie,7.0,3300
tt0039502,movie,7.6,6304
tt0039515,movie,6.7,2667
tt0039536,movie,7.4,9594
tt0039545,movie,6.5,6412
tt0039566,movie,7.1,6405
tt0039581,movie,6.5,2023
tt0039589,movie,7.0,4862
tt0039628,movie,7.9,55004
tt0039631,movie,7.8,19169
tt0039645,movie,6.7,3856
tt0039651,movie,7.7,2260
tt0039661,movie,7.7,13444
tt0039666,movie,7.1,2059
tt0039677,movie,7.6,11452
tt0039689,movie,8.0,41044
tt0039694,movie,6.5,12431
tt0039725,movie,7.1,5934
tt0039737,movie,7.2,3847
tt0039739,movie,7.7,6430
tt0039757,movie,6.7,4971
tt0039761,movie,6.8,2010
tt0039768,movie,7.2,3438
tt0039776,movie,6.9,3530
tt0039806,movie,6.3,2451
tt0039808,movie,6.9,6879
tt0039822,movie,7.6,5672
tt0039826,movie,6.1,2246
tt0039834,movie,6.4,2215
tt0039853,movie,6.9,5747
tt0039871,movie,7.2,3698
tt0039881,movie,6.9,3920
tt0039887,movie,6.0,2236
tt0039896,movie,7.2,2992
tt0039926,movie,6.8,4918
tt0039931,movie,6.9,2911
tt0039941,movie,7.2,3646
tt0040000,movie,6.4,2655
tt0040064,movie,7.0,10659
tt0040068,movie,7.3,19621
tt0040076,movie,7.0,3550
tt0040087,movie,7.3,2424
tt0040098,movie,6.6,2957
tt0040155,movie,6.8,3609
tt0040160,movie,7.6,9559
tt0040175,movie,6.9,3514
tt0040185,movie,6.7,3263
tt0040202,movie,7.4,10287
tt0040221,movie,7.0,4370
tt0040242,movie,7.3,2173
tt0040257,movie,7.2,3741
tt0040270,movie,6.3,2153
tt0040308,movie,7.3,11113
tt0040331,movie,6.2,2654
tt0040338,movie,7.6,9698
tt0040366,movie,7.2,7692
tt0040367,movie,7.3,8573
tt0040369,movie,7.4,19752
tt0040416,movie,7.6,18443
tt0040418,movie,6.6,2769
tt0040427,movie,7.0,6741
tt0040444,movie,6.7,3195
tt0040458,movie,7.9,6068
tt0040481,movie,7.1,2396
tt0040491,movie,6.4,3794
tt0040495,movie,7.7,5327
tt0040497,movie,7.2,9078
tt0040499,movie,6.8,2094
tt0040506,movie,7.7,44088
tt0040512,movie,6.8,2173
tt0040522,movie,8.3,175704
tt0040525,movie,7.5,33457
tt0040536,movie,7.9,13673
tt0040550,movie,6.5,2178
tt0040558,movie,7.4,7817
tt0040580,movie,6.1,6975
tt0040607,movie,7.0,2986
tt0040613,movie,7.2,12859
tt0040636,movie,7.5,15554
tt0040662,movie,7.8,13714
tt0040679,movie,6.6,4571
tt0040694,movie,6.9,5636
tt0040695,movie,7.1,4584
tt0040705,movie,7.6,7659
tt0040720,movie,7.0,2763
tt0040723,movie,7.2,5635
tt0040724,movie,7.8,34522
tt0040725,movie,8.1,39318
tt0040737,movie,7.6,4903
tt0040740,movie,7.2,3171
tt0040745,movie,7.0,2746
tt0040746,movie,7.9,154418
tt0040761,movie,7.0,2442
tt0040765,movie,7.8,4855
tt0040766,movie,6.6,5738
tt0040795,movie,7.4,2734
tt0040798,movie,6.8,2203
tt0040806,movie,7.6,8447
tt0040820,movie,6.9,2807
tt0040823,movie,7.3,12598
tt0040829,movie,6.4,2233
tt0040834,movie,7.2,4175
tt0040843,movie,7.0,3348
tt0040862,movie,5.5,2173
tt0040866,movie,7.8,5615
tt0040872,movie,7.4,9402
tt0040876,movie,7.1,6953
tt0040897,movie,8.2,132718
tt0040919,movie,7.5,5881
tt0040946,movie,6.5,2945
tt0040978,movie,7.4,5780
tt0040979,movie,7.6,13414
tt0041038,tvSeries,7.7,2898
tt0041085,movie,6.7,4237
tt0041088,movie,7.5,5727
tt0041090,movie,7.4,22975
tt0041094,movie,6.8,17948
tt0041098,movie,6.0,4070
tt0041113,movie,7.4,16642
tt0041154,movie,8.2,19437
tt0041158,movie,7.0,3514
tt0041162,movie,5.9,2116
tt0041163,movie,7.4,7885
tt0041172,movie,6.8,2781
tt0041178,movie,6.9,5401
tt0041198,movie,7.0,2743
tt0041207,movie,6.6,2163
tt0041239,movie,7.3,4765
tt0041253,movie,7.2,3186
tt0041259,movie,6.5,2754
tt0041268,movie,7.4,9619
tt0041327,movie,6.9,2514
tt0041361,movie,6.4,3606
tt0041368,movie,6.9,3205
tt0041373,movie,7.1,3669
tt0041386,movie,7.0,10951
tt0041399,movie,6.7,2145
tt0041452,movie,8.1,17384
tt0041460,movie,7.3,2688
tt0041473,movie,7.1,7059
tt0041487,movie,7.3,4198
tt0041497,movie,6.8,2514
tt0041498,movie,7.0,9227
tt0041503,movie,7.0,4752
tt0041507,movie,7.1,4318
tt0041509,movie,6.7,3576
tt0041513,movie,7.6,2693
tt0041546,movie,8.0,39803
tt0041555,movie,6.6,4232
tt0041587,movie,7.7,10837
tt0041594,movie,7.2,8257
tt0041604,movie,5.8,3094
tt0041615,movie,7.0,2931
tt0041650,movie,7.0,5803
tt0041694,movie,7.3,2915
tt0041699,movie,7.8,19013
tt0041716,movie,7.3,18822
tt0041719,movie,7.9,13468
tt0041735,movie,7.3,3051
tt0041737,movie,7.1,5309
tt0041746,movie,7.2,3420
tt0041776,movie,7.1,2409
tt0041786,movie,7.1,5683
tt0041796,movie,6.9,2135
tt0041838,movie,6.8,9034
tt0041841,movie,7.0,11462
tt0041855,movie,7.5,3317
tt0041859,movie,7.8,10129
tt0041866,movie,7.2,19370
tt0041870,movie,7.4,3923
tt0041871,movie,6.5,2300
tt0041886,movie,7.1,3117
tt0041928,movie,7.1,3349
tt0041931,movie,7.2,8006
tt0041944,movie,6.6,4097
tt0041954,movie,7.3,3584
tt0041958,movie,7.5,6903
tt0041959,movie,8.1,182294
tt0041967,movie,6.3,2748
tt0041968,movie,7.3,5722
tt0041996,movie,7.7,15852
tt0041998,movie,6.5,2840
tt0042004,movie,6.2,8143
tt0042039,movie,6.7,4811
tt0042040,movie,7.1,6665
tt0042041,movie,8.1,35908
tt0042046,movie,7.4,4885
tt0042114,tvSeries,8.6,6248
tt0042176,movie,6.8,2053
tt0042179,movie,6.3,3126
tt0042192,movie,8.2,139105
tt0042200,movie,6.9,5288
tt0042206,movie,6.9,3007
tt0042208,movie,7.8,30087
tt0042209,movie,5.5,2631
tt0042210,movie,5.5,2230
tt0042229,movie,6.9,2551
tt0042256,movie,6.2,2466
tt0042265,movie,6.8,2562
tt0042275,movie,6.6,2792
tt0042276,movie,7.5,12475
tt0042281,movie,7.5,4445
tt0042286,movie,7.2,9731
tt0042296,movie,7.6,4735
tt0042327,movie,7.0,5690
tt0042332,movie,7.3,174441
tt0042355,movie,7.1,3437
tt0042367,movie,7.4,4592
tt0042369,movie,7.2,13132
tt0042376,movie,7.1,3601
tt0042379,movie,6.7,2709
tt0042393,movie,6.3,4709
tt0042436,movie,6.9,4343
tt0042451,movie,7.1,12569
tt0042464,movie,6.8,4247
tt0042477,movie,7.3,4055
tt0042490,movie,7.3,3915
tt0042530,movie,7.6,14905
tt0042531,movie,7.7,12558
tt0042539,movie,6.6,2960
tt0042544,movie,7.3,2441
tt0042546,movie,7.9,58362
tt0042579,movie,7.0,4197
tt0042593,movie,7.9,35454
tt0042619,movie,7.8,12755
tt0042644,movie,6.5,2264
tt0042646,movie,6.8,7040
tt0042648,movie,7.1,2472
tt0042650,movie,7.9,2813
tt0042665,movie,7.3,2127
tt0042692,movie,7.1,3875
tt0042700,movie,6.9,2043
tt0042707,movie,6.8,2867
tt0042727,movie,7.1,5177
tt0042771,movie,7.2,3460
tt0042788,movie,7.9,15334
tt0042792,movie,7.4,6305
tt0042804,movie,8.2,22063
tt0042832,movie,7.2,8897
tt0042869,movie,6.6,2683
tt0042876,movie,8.2,181055
tt0042895,movie,7.0,17727
tt0042897,movie,4.9,2500
tt0042906,movie,7.5,5977
tt0042949,movie,7.0,2197
tt0042958,movie,7.2,4690
tt0042960,movie,7.1,3339
tt0042980,movie,7.1,2361
tt0042994,movie,7.0,16213
tt0042998,movie,7.4,2513
tt0043012,movie,7.1,4825
tt0043014,movie,8.4,237075
tt0043018,movie,7.2,2285
tt0043030,movie,6.5,2202
tt0043041,movie,7.3,2180
tt0043044,movie,6.9,2063
tt0043048,movie,7.2,3396
tt0043067,movie,6.9,9504
tt0043090,movie,6.8,2734
tt0043117,movie,7.1,5543
tt0043131,movie,6.7,3405
tt0043132,movie,7.6,10014
tt0043137,movie,7.6,22035
tt0043142,movie,7.2,4866
tt0043153,movie,7.2,3904
tt0043194,tvSeries,7.5,2376
tt0043208,tvSeries,8.5,28994
tt0043255,movie,6.6,6115
tt0043262,movie,6.2,2290
tt0043265,movie,7.7,84469
tt0043274,movie,7.3,154563
tt0043276,movie,6.8,2279
tt0043278,movie,7.1,36963
tt0043286,movie,7.1,3018
tt0043306,movie,7.8,4509
tt0043313,movie,8.1,9721
tt0043332,movie,7.7,5411
tt0043338,movie,8.1,39307
tt0043362,movie,8.0,5460
tt0043379,movie,7.3,7529
tt0043386,movie,7.6,6243
tt0043390,movie,6.4,2658
tt0043435,movie,7.3,2758
tt0043455,movie,6.1,2663
tt0043456,movie,7.7,85937
tt0043459,movie,7.2,3010
tt0043461,movie,6.9,6736
tt0043465,movie,7.5,9525
tt0043469,movie,6.4,2379
tt0043503,movie,7.2,5660
tt0043511,movie,7.4,4815
tt0043526,movie,6.5,4309
tt0043540,movie,6.9,2120
tt0043547,movie,6.3,5546
tt0043560,movie,7.1,2977
tt0043567,movie,7.2,2078
tt0043614,movie,7.2,5682
tt0043625,movie,7.0,3029
tt0043643,movie,7.0,4974
tt0043660,movie,6.9,3862
tt0043686,movie,8.0,13139
tt0043687,movie,6.9,2307
tt0043727,movie,7.1,2070
tt0043733,movie,7.0,2267
tt0043766,movie,6.8,2375
tt0043778,movie,5.7,3105
tt0043809,movie,7.6,8585
tt0043812,movie,7.1,2643
tt0043859,movie,7.1,4487
tt0043879,movie,7.2,8096
tt0043880,movie,6.9,3068
tt0043887,movie,6.6,3903
tt0043899,movie,6.9,4764
tt0043915,movie,7.3,7115
tt0043918,movie,7.6,4860
tt0043924,movie,7.7,24863
tt0043938,movie,7.2,4117
tt0043949,movie,7.1,16823
tt0043955,movie,6.7,3373
tt0043959,movie,7.1,3160
tt0043961,movie,7.1,4860
tt0043972,movie,7.4,6900
tt0043983,movie,6.7,6145
tt0044000,movie,7.2,6945
tt0044008,movie,8.1,25755
tt0044030,movie,6.9,5389
tt0044040,movie,6.2,2684
tt0044060,movie,7.5,6682
tt0044072,movie,7.4,4774
tt0044075,movie,7.2,2687
tt0044079,movie,7.9,141299
tt0044081,movie,7.9,114581
tt0044091,movie,5.5,2359
tt0044103,movie,7.1,3961
tt0044105,movie,7.2,2344
tt0044121,movie,7.1,33524
tt0044186,movie,5.9,2467
tt0044205,movie,7.6,3825
tt0044207,movie,6.6,9286
tt0044231,tvSeries,7.7,4489
tt0044298,tvSeries,4.6,2472
tt0044314,movie,7.6,5493
tt0044320,movie,5.7,2316
tt0044331,movie,6.6,3097
tt0044333,movie,6.5,2968
tt0044357,movie,7.2,9064
tt0044364,movie,6.8,3392
tt0044386,movie,6.7,4527
tt0044391,movie,7.8,16507
tt0044406,movie,3.7,2626
tt0044413,movie,7.2,9928
tt0044417,movie,6.6,2355
tt0044418,movie,5.2,2367
tt0044419,movie,6.9,4787
tt0044446,movie,6.7,2334
tt0044453,movie,7.2,2265
tt0044480,movie,6.9,2100
tt0044486,movie,7.3,2736
tt0044487,movie,7.0,3455
tt0044502,movie,7.0,7378
tt0044509,movie,7.5,5398
tt0044517,movie,7.1,7002
tt0044533,movie,7.2,4131
tt0044557,movie,6.9,8524
tt0044602,movie,7.2,3441
tt0044672,movie,6.5,16097
tt0044685,movie,6.8,4235
tt0044706,movie,8.0,110462
tt0044716,movie,7.2,2004
tt0044741,movie,8.3,87962
tt0044744,movie,7.4,6391
tt0044760,movie,6.7,10257
tt0044762,movie,5.8,3461
tt0044789,movie,7.3,8178
tt0044811,movie,7.0,2973
tt0044829,movie,7.5,15626
tt0044837,movie,8.0,22197
tt0044851,movie,6.2,2152
tt0044860,movie,7.3,3670
tt0044863,movie,6.6,3845
tt0044876,movie,7.3,10832
tt0044916,movie,6.9,15604
tt0044926,movie,7.0,6549
tt0044937,movie,7.0,3407
tt0044953,movie,7.3,12691
tt0044954,movie,7.6,8672
tt0044981,movie,7.2,3077
tt0044982,movie,7.7,3709
tt0045009,movie,7.2,2021
tt0045012,movie,6.9,6182
tt0045029,movie,7.0,3025
tt0045034,movie,7.6,5399
tt0045053,movie,6.9,4014
tt0045061,movie,7.7,42513
tt0045070,movie,6.8,5569
tt0045081,movie,7.2,2679
tt0045094,movie,6.4,5265
tt0045102,movie,7.2,2950
tt0045112,movie,8.1,7669
tt0045124,movie,7.4,3505
tt0045125,movie,7.5,6379
tt0045152,movie,8.3,261427
tt0045161,movie,7.1,3759
tt0045162,movie,6.1,5913
tt0045177,movie,6.8,2515
tt0045184,movie,6.6,2287
tt0045186,movie,7.0,4156
tt0045197,movie,6.5,2350
tt0045205,movie,7.5,7386
tt0045251,movie,7.5,9485
tt0045274,movie,8.2,28320
tt0045283,movie,6.9,2499
tt0045296,movie,7.3,12503
tt0045317,movie,6.4,2296
tt0045339,movie,6.8,2339
tt0045361,movie,7.9,6587
tt0045464,movie,6.7,4503
tt0045465,movie,7.4,3457
tt0045468,movie,5.9,3611
tt0045469,movie,6.4,5015
tt0045492,movie,7.0,2451
tt0045537,movie,7.4,12612
tt0045546,movie,6.6,8761
tt0045554,movie,7.9,4828
tt0045555,movie,7.9,29356
tt0045557,movie,6.8,4746
tt0045564,movie,6.9,6247
tt0045586,movie,7.0,2486
tt0045589,movie,6.4,2388
tt0045591,movie,7.2,10921
tt0045609,movie,3.9,2054
tt0045659,movie,7.4,5422
tt0045669,movie,6.9,2454
tt0045679,movie,6.7,5313
tt0045693,movie,8.3,2255
tt0045706,movie,5.9,2228
tt0045737,movie,6.6,3156
tt0045758,movie,5.3,13793
tt0045793,movie,7.6,50960
tt0045808,movie,7.1,3454
tt0045810,movie,7.1,43156
tt0045814,movie,7.6,2378
tt0045826,movie,4.2,9212
tt0045848,movie,7.4,7399
tt0045877,movie,6.9,10559
tt0045883,movie,7.0,12454
tt0045886,movie,6.8,3737
tt0045888,movie,7.0,20311
tt0045891,movie,6.8,24950
tt0045897,movie,7.2,23448
tt0045917,movie,6.2,8875
tt0045919,movie,6.8,3802
tt0045920,movie,6.5,11120
tt0045932,movie,6.7,2405
tt0045935,movie,7.1,4304
tt0045943,movie,7.2,12940
tt0045963,movie,7.0,6835
tt0045966,movie,6.2,4081
tt0046000,movie,7.3,3961
tt0046004,movie,7.5,3044
tt0046022,movie,7.9,11137
tt0046031,movie,7.0,2544
tt0046035,movie,6.4,2157
tt0046072,movie,6.8,4215
tt0046085,movie,6.6,9201
tt0046094,movie,6.7,2524
tt0046126,movie,7.0,19810
tt0046159,movie,6.9,2197
tt0046183,movie,7.3,153534
tt0046187,movie,7.6,16196
tt0046247,movie,6.7,11780
tt0046248,movie,3.0,5468
tt0046250,movie,8.0,148049
tt0046268,movie,8.2,66822
tt0046269,movie,5.8,2208
tt0046280,movie,6.4,2097
tt0046303,movie,7.6,44302
tt0046313,movie,7.1,2263
tt0046345,movie,7.5,16232
tt0046359,movie,8.0,58926
tt0046366,movie,6.2,3176
tt0046414,movie,6.4,10448
tt0046425,movie,6.5,2174
tt0046435,movie,7.0,7679
tt0046436,movie,7.0,3320
tt0046438,movie,8.1,68918
tt0046451,movie,7.7,8578
tt0046463,movie,6.8,2158
tt0046478,movie,8.2,25906
tt0046487,movie,7.3,20312
tt0046511,movie,7.3,12313
tt0046521,movie,7.8,19955
tt0046534,movie,7.0,38664
tt0046593,tvSeries,8.4,2298
tt0046600,tvSeries,7.4,2648
tt0046617,tvSeries,6.5,3819
tt0046672,movie,7.2,37300
tt0046719,movie,6.3,4913
tt0046754,movie,6.9,12778
tt0046766,movie,6.7,2937
tt0046789,movie,6.4,2083
tt0046791,movie,6.7,3263
tt0046806,movie,6.7,6347
tt0046807,movie,6.8,9403
tt0046808,movie,6.9,4322
tt0046816,movie,7.7,30043
tt0046828,movie,6.8,5932
tt0046851,movie,8.0,4956
tt0046874,movie,7.2,6690
tt0046876,movie,6.9,34555
tt0046878,movie,7.3,4579
tt0046889,movie,7.4,11414
tt0046899,movie,6.6,4282
tt0046903,movie,6.4,3490
tt0046907,movie,4.9,2120
tt0046911,movie,8.1,69522
tt0046912,movie,8.2,189409
tt0046935,movie,6.9,2022
tt0046949,movie,6.5,4472
tt0046951,movie,6.3,2738
tt0046963,movie,7.4,4624
tt0046998,movie,7.3,4465
tt0047013,movie,6.6,4002
tt0047030,movie,7.3,9745
tt0047034,movie,7.5,40081
tt0047073,movie,6.1,2244
tt0047086,movie,6.6,6573
tt0047094,movie,7.7,8844
tt0047101,movie,7.1,6386
tt0047119,movie,7.5,5254
tt0047123,movie,7.2,4542
tt0047127,movie,3.7,2884
tt0047136,movie,7.6,19814
tt0047149,movie,3.5,2567
tt0047162,movie,6.1,4280
tt0047167,movie,7.0,3746
tt0047191,movie,7.0,5535
tt0047200,movie,6.5,2206
tt0047203,movie,7.0,7665
tt0047216,movie,7.1,2680
tt0047238,movie,7.6,2058
tt0047264,movie,6.7,4416
tt0047281,movie,8.0,2842
tt0047296,movie,8.1,165461
tt0047313,movie,7.3,2053
tt0047349,movie,6.6,2010
tt0047365,movie,6.2,2956
tt0047376,movie,6.5,2465
tt0047377,movie,7.1,4156
tt0047396,movie,8.5,523743
tt0047417,movie,7.0,2450
tt0047422,movie,6.6,13042
tt0047437,movie,7.6,70576
tt0047443,movie,7.4,4053
tt0047444,movie,7.4,9542
tt0047445,movie,8.4,18285
tt0047469,movie,7.4,7546
tt0047472,movie,7.3,27186
tt0047478,movie,8.6,367792
tt0047495,movie,6.8,2312
tt0047522,movie,7.5,19709
tt0047528,movie,8.0,66722
tt0047542,movie,6.8,7402
tt0047550,movie,6.4,2174
tt0047573,movie,7.2,24265
tt0047574,movie,6.4,6709
tt0047577,movie,5.9,10718
tt0047580,movie,6.2,3773
tt0047603,movie,6.4,2470
tt0047630,movie,6.6,4663
tt0047647,movie,7.0,11407
tt0047673,movie,7.6,51190
tt0047677,movie,6.7,17664
tt0047679,movie,6.6,3447
tt0047682,movie,7.7,2151
tt0047688,movie,6.7,2818
tt0047708,tvSeries,8.5,19382
tt0047720,tvSeries,8.0,2040
tt0047736,tvSeries,8.1,8811
tt0047794,movie,6.3,2391
tt0047795,movie,6.2,6330
tt0047811,movie,7.6,16744
tt0047821,movie,7.1,3422
tt0047834,movie,7.2,19085
tt0047840,movie,6.5,4423
tt0047849,movie,7.7,24325
tt0047860,movie,6.4,2633
tt0047876,movie,7.5,6933
tt0047878,movie,7.3,8659
tt0047880,movie,6.8,4342
tt0047885,movie,7.4,9908
tt0047889,movie,6.2,3543
tt0047892,movie,7.6,13391
tt0047898,movie,4.1,7662
tt0047930,movie,7.1,2522
tt0047944,movie,6.3,2105
tt0047945,movie,6.9,3096
tt0047956,movie,6.8,2312
tt0047969,movie,6.7,4299
tt0047976,movie,6.7,2583
tt0047977,movie,6.9,4911
tt0047985,movie,7.5,10911
tt0047990,movie,7.7,2032
tt0048002,movie,7.1,2250
tt0048021,movie,8.1,36919
tt0048028,movie,7.8,48906
tt0048037,movie,7.6,5912
tt0048055,movie,7.1,8679
tt0048077,movie,5.8,2064
tt0048087,movie,7.0,2218
tt0048127,movie,5.7,8413
tt0048140,movie,7.1,19433
tt0048182,movie,6.8,4148
tt0048191,movie,7.2,2495
tt0048198,movie,7.3,5569
tt0048199,movie,7.0,2343
tt0048204,movie,6.3,2895
tt0048215,movie,5.9,6385
tt0048216,movie,7.0,3995
tt0048233,movie,7.1,4417
tt0048248,movie,6.2,3128
tt0048254,movie,6.6,26097
tt0048261,movie,7.5,22154
tt0048272,movie,7.0,3474
tt0048280,movie,7.3,148942
tt0048281,movie,7.6,31534
tt0048283,movie,6.6,4809
tt0048291,movie,6.4,2908
tt0048308,movie,7.2,6063
tt0048312,movie,7.2,3295
tt0048316,movie,6.4,5391
tt0048317,movie,7.1,4758
tt0048339,movie,6.7,2308
tt0048340,movie,6.8,3950
tt0048342,movie,7.3,12044
tt0048347,movie,7.3,12248
tt0048356,movie,7.7,27148
tt0048380,movie,7.6,18323
tt0048387,movie,6.6,3994
tt0048393,movie,7.1,9261
tt0048394,movie,7.7,4515
tt0048401,movie,6.8,2118
tt0048424,movie,8.0,97784
tt0048432,movie,6.7,2599
tt0048445,movie,7.0,14122
tt0048452,movie,8.2,17466
tt0048473,movie,8.2,38669
tt0048488,movie,7.2,3264
tt0048491,movie,7.0,9873
tt0048499,movie,7.0,4321
tt0048500,movie,7.1,2943
tt0048527,movie,6.7,2635
tt0048545,movie,7.6,98182
tt0048554,movie,5.6,7053
tt0048563,movie,6.9,4612
tt0048579,movie,7.3,6985
tt0048593,movie,6.4,3424
tt0048605,movie,7.1,42600
tt0048613,movie,7.9,3021
tt0048624,movie,7.0,10001
tt0048641,movie,7.7,14710
tt0048657,movie,7.9,2970
tt0048667,movie,6.3,4102
tt0048673,movie,7.1,10049
tt0048682,movie,3.4,2035
tt0048691,movie,6.7,3255
tt0048696,movie,6.4,10812
tt0048705,movie,6.3,2879
tt0048724,movie,6.6,2547
tt0048728,movie,7.4,80016
tt0048729,movie,7.1,5981
tt0048750,movie,7.0,41390
tt0048752,movie,8.0,7827
tt0048757,movie,7.6,3159
tt0048789,movie,6.9,3372
tt0048790,movie,6.9,2884
tt0048791,movie,6.6,3072
tt0048801,movie,7.4,10804
tt0048806,movie,6.9,2363
tt0048820,movie,7.1,2071
tt0048845,tvSeries,6.2,2286
tt0048918,movie,6.9,4206
tt0048919,movie,6.9,2600
tt0048933,movie,7.8,4895
tt0048937,movie,5.8,4130
tt0048947,movie,7.0,9347
tt0048956,movie,8.2,16053
tt0048960,movie,6.7,29774
tt0048966,movie,7.4,5928
tt0048967,movie,6.8,3208
tt0048973,movie,7.3,8313
tt0048977,movie,7.4,15834
tt0048990,movie,6.6,4872
tt0049006,movie,6.9,5928
tt0049007,movie,6.4,2091
tt0049010,movie,7.4,8168
tt0049012,movie,8.0,6504
tt0049013,movie,6.0,2049
tt0049038,movie,6.3,12801
tt0049055,movie,6.6,6815
tt0049061,movie,7.4,3840
tt0049083,movie,6.5,2002
tt0049092,movie,3.7,3881
tt0049096,movie,7.8,13986
tt0049103,movie,5.6,4046
tt0049125,movie,6.6,2448
tt0049128,movie,5.4,2630
tt0049169,movie,6.3,9145
tt0049170,movie,6.8,2161
tt0049177,movie,6.2,2168
tt0049189,movie,6.3,9418
tt0049201,movie,7.1,3598
tt0049223,movie,7.5,53425
tt0049233,movie,7.3,7784
tt0049261,movie,7.6,42347
tt0049263,movie,6.8,3935
tt0049291,movie,7.5,9132
tt0049301,movie,6.1,2517
tt0049314,movie,6.9,17589
tt0049322,movie,6.4,2363
tt0049363,movie,4.4,3167
tt0049366,movie,7.7,54950
tt0049370,movie,4.9,2686
tt0049388,movie,6.2,2233
tt0049397,movie,7.4,3108
tt0049405,movie,6.6,2496
tt0049406,movie,7.9,97865
tt0049408,movie,7.4,27970
tt0049414,movie,6.7,4337
tt0049434,movie,7.0,3690
tt0049452,movie,6.2,4730
tt0049456,movie,7.3,12536
tt0049470,movie,7.4,69892
tt0049471,movie,7.4,5804
tt0049474,movie,7.1,4114
tt0049513,movie,7.3,22034
tt0049516,movie,5.0,4013
tt0049521,movie,6.7,2626
tt0049523,movie,6.8,2260
tt0049531,movie,7.6,2707
tt0049552,movie,7.1,4592
tt0049601,movie,7.7,3571
tt0049615,movie,3.6,2066
tt0049646,movie,6.6,7203
tt0049653,movie,6.9,4295
tt0049656,movie,6.9,2332
tt0049665,movie,7.2,2997
tt0049674,movie,7.4,5250
tt0049710,movie,7.5,6725
tt0049730,movie,7.8,96644
tt0049743,movie,7.4,6016
tt0049762,movie,6.6,7368
tt0049777,movie,7.5,2296
tt0049778,movie,7.5,9040
tt0049782,movie,6.2,6026
tt0049784,movie,7.8,3745
tt0049815,movie,6.4,2859
tt0049829,movie,7.3,3225
tt0049830,movie,6.6,3784
tt0049833,movie,7.9,78118
tt0049843,movie,7.4,3603
tt0049866,movie,7.7,2065
tt0049875,movie,6.8,5240
tt0049877,movie,7.3,4335
tt0049902,movie,8.2,25115
tt0049934,movie,6.7,10891
tt0049949,movie,6.9,7098
tt0049964,movie,5.8,2394
tt0049966,movie,7.4,13457
